#Gene Name	Gene ID	LSV ID	E(PSI) per LSV junction	Var(E(PSI)) per LSV junction	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions	chr	strand	Junctions coords	Exons coords	IR coords	UCSC LSV Link
CD99	ENSG00000002586	ENSG00000002586:s:2644301-2644414	0.397694458700993;0.248957973561491;0.290581743175231;0.0627658245622851	4.3709858801575005e-06;8.839056460287903e-09;0.0003597197501421512;0.0002668984879462496	s|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3	False	True	True	4	4	1;1;1;0	X	+	2644414-2651398;2644414-2655922;2644414-2656241;2644414-2656244	2644301-2644414;2651398-2651713;2655922-2656297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2656297-2644301
CD99	ENSG00000002586	ENSG00000002586:t:2635646-2635815	0.502729935544937;0.240947522126568;0.256322542328495	0.0;5.099880266110383e-09;5.099880266110383e-09	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1;0;1	X	+	2632495-2635646;2633385-2635646;2635515-2635646	nan-2633385;2632463-2632495;2635415-2635515;2635646-2635815		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2635815-2632463
CD99	ENSG00000002586	ENSG00000002586:t:2637109-2637746	0.526255632640975;0.0323430930049406;0.441401274354084	1.3182277981703964e-05;1.5063946184001864e-05;1.3552527156068805e-19	t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.1o2	True	True	True	3	3	1;1;0	X	+	2632495-2637702;2635693-2637702;2635815-2637702	2632463-2632495;2635646-2635815;2637109-2637746		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2637746-2632463
CD99	ENSG00000002586	ENSG00000002586:t:2655922-2656297	0.517254624131596;0.128671775677781;0.248504902341365;0.105568697849258	8.417181425679965e-09;2.0251072292279306e-05;0.00038946097120695633;0.0002642827743847575	t|1e1.2o2|2e2.1o1|2e3.2o2|3e4.1o1|3e5.2o2	False	True	True	4	6	1;0;1;0	X	+	2644414-2655922;2641405-2656241;2644414-2656241;2644414-2656244	2641355-2641405;2644301-2644414;2655922-2656297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2656297-2641355
M6PR	ENSG00000003056	ENSG00000003056:s:9094775-9095138	0.460619736197639;0.100092656014788;0.439287607787572	0.007132919913626079;0.0001746652407550891;0.006814556673911995	s|1e1.1o1|1e2.1o2|1e2.2o2|i	False	True	True	3	3	1;1;0	12	-	9094536-9095012;9093465-9095012;9094537-9094774	9092959-9093499;9094245-9094536;9094775-9095138	9094537-9094774	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9095138-9092959
M6PR	ENSG00000003056	ENSG00000003056:s:9095892-9096180	0.532686409323049;0.467313590676951	0.0;5.094329805547214e-10	s|1e1.1o2|1e2.2o2	False	False	True	2	3	1;0	12	-	9095138-9096001;9093465-9096001	9092959-9093499;9094775-9095138;9095892-9096180		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9096180-9092959
M6PR	ENSG00000003056	ENSG00000003056:t:9092959-9093499	0.491098541330253;0.33546330613351;0.173438152536237	2.2913476661204433e-06;0.0010974761201523343;0.0011556963653245322	t|1e1.2o3|2e2.1o2|2e3.2o3|2e4.1o2|i	False	True	True	3	5	0;1;1	12	-	9093465-9096001;9093465-9095012;9093500-9094244	9092959-9093499;9094775-9095138;9095892-9096180	9093500-9094244	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9096180-9092959
CFLAR	ENSG00000003402	ENSG00000003402:s:201980827-201981204	0.456928399626047;0.543071600373953	0.0005429671765943;0.0005429254771026417	s|1e1.2o4|1e2.4o5	False	False	True	2	3	1;1	2	+	201981204-201994452;201981204-201997752	201980827-201981204;201994366-201994869;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201980827
CFLAR	ENSG00000003402	ENSG00000003402:s:201983214-201983624	0.536625756431757;0.0801040073297548;0.383270236238488	0.0013202229625920367;0.003558812514452364;0.0038556047777234537	s|1e1.2o4|2e2.1o1|2e3.2o4|2e4.4o5|i	True	False	True	3	5	1;1;0	2	+	201983624-201983751;201983624-201994452;201983625-201983750	201983214-201983624;201983751-201983900;201994366-201994869	201983625-201983750	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201994869-201983214
CFLAR	ENSG00000003402	ENSG00000003402:s:201994366-201994869	0.472356773737562;0.527643226262438	0.00016794971003162185;0.0001679056337706708	s|1e1.4o5|2e2.1o1|2e3.4o5	True	False	True	2	4	0;1	2	+	201994869-201995644;201994869-201997752	201994366-201994869;201995644-201995845;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201994366
CFLAR	ENSG00000003402	ENSG00000003402:t:201994366-201994869	0.390131231060688;0.609868768939312	0.003759405360804241;0.003759411342989849	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1|1e6.1o1	True	False	True	2	7	1;1	2	+	201981204-201994452;201983624-201994452	201980827-201981204;201983214-201983624;201994366-201994869		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201994869-201980827
CFLAR	ENSG00000003402	ENSG00000003402:t:201997595-201997857	0.526918401066131;0.473081598933869	0.00016794971003162185;0.0001679056337706708	t|1e1.1o1|1e2.2o2|1e3.1o4|1e3.4o4|1e4.1o1|1e5.1o1|1e6.1o1	True	False	True	2	7	1;1	2	+	201981204-201997752;201994869-201997752	201980827-201981204;201994366-201994869;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201980827
AK2	ENSG00000004455	ENSG00000004455:s:33477675-33477958	0.526631325302394;0.473368674697606	0.003644924748406067;0.0036449280683836793	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1;0	1	-	33476434-33477675;33477312-33477674	33473585-33476434;33477675-33477958	33477312-33477674	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33477958-33473585
AK2	ENSG00000004455	ENSG00000004455:s:33478645-33479003	0.528957958583976;0.471042041416024	0.001374499393072215;0.001374531424182479	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1;0	1	-	33476434-33478808;33477959-33478644	33473585-33476434;33478645-33479003	33477959-33478644	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33479003-33473585
AK2	ENSG00000004455	ENSG00000004455:t:33473585-33476434	0.400821482133603;0.599178517866397	0.0005090045448958858;0.00050906207177648	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	2	4	1;1	1	-	33476434-33478808;33476434-33477675	33473585-33476434;33477675-33477958;33478645-33479003		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33479003-33473585
FKBP4	ENSG00000004478	ENSG00000004478:s:2904119-2904410	0.492397211551565;0.284909078185838;0.222693710262597	4.840930794526512e-07;0.00028721541095078074;0.00027995768360977594	s|1e1.1o2|2e2.2o2|2e3.1o1|2e4.2o2	True	False	True	3	5	0;1;0	12	+	2904404-2906889;2904410-2906304;2904410-2906895	2904119-2904410;2906304-2906448;2906889-2907037		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2907037-2904119
FKBP4	ENSG00000004478	ENSG00000004478:t:2906304-2906448	0.508362081709557;0.491637918290443	1.336109508487393e-05;1.3289805077751305e-05	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	2	4	1;1	12	+	2904410-2906304;2906130-2906304	2904119-2904410;2905847-2906130;2906304-2906448		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2906448-2904119
FKBP4	ENSG00000004478	ENSG00000004478:t:2906889-2907037	0.417595295150493;0.235543491418683;0.346861213430824	1.624261751447594e-06;0.00044555561320630543;0.0004644173782841765	t|1e1.1o2|2e1.2o2|2e2.2o2	True	True	True	3	3	0;0;1	12	+	2904404-2906889;2904410-2906895;2906448-2906895	2904119-2904410;2906304-2906448;2906889-2907037		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2907037-2904119
KDM1A	ENSG00000004487	ENSG00000004487:s:23356962-23357127	0.485687375727863;0.514312624272137	0.003416411069280867;0.0034164011202511	s|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	2	4	1;1	1	+	23357127-23370920;23357127-23376880	23356962-23357127;23370920-23370979;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23356962
KDM1A	ENSG00000004487	ENSG00000004487:s:23370920-23370979	0.522088732111192;0.477911267888808	0.00011006747157648114;0.00011013520045288772	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0;1	1	+	23370979-23373042;23370979-23376880	23370920-23370979;23373042-23373158;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23370920
KDM1A	ENSG00000004487	ENSG00000004487:t:23370920-23370979	0.436524470539847;0.563475529460153	0.0003540167623873325;0.00035395279525320144	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	2	4	1;0	1	+	23357127-23370920;23366927-23370920	23356962-23357127;23366752-23366927;23370920-23370979		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23370979-23356962
KDM1A	ENSG00000004487	ENSG00000004487:t:23376880-23377013	0.478512489389214;0.483573514340419;0.0379139962703671	0.0031029836097370422;0.003069559698765517;0.0001686691778524244	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1;1;0	1	+	23357127-23376880;23370979-23376880;23373158-23376880	23356962-23357127;23370920-23370979;23373042-23373158;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23356962
RBM6	ENSG00000004534	ENSG00000004534:s:50000009-50000460	0.517330010134259;0.30048799958844;0.133735787550294;0.0484462027270068	0.0004930082429289682;0.0026655720787455706;0.0019224321260711205;0.0007955287166101915	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2	False	True	True	4	6	1;1;1;1	3	+	50000118-50004631;50000118-50004903;50000118-50009492;50000118-50085678	50000009-50000460;50004631-50004798;50004903-50006181;50009492-50009581;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50000009
RBM6	ENSG00000004534	ENSG00000004534:s:50012756-50012825	0.508972733850733;0.491027266149267	0.0007107511117309118;0.0007107305208614925	s|1e1.1o2|1e2.1o1	False	False	True	2	3	1;1	3	+	50012825-50036873;50012825-50085678	50012756-50012825;50036873-50036946;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50012756
RBM6	ENSG00000004534	ENSG00000004534:s:50036873-50036946	0.428400326634038;0.571599673365962	0.0016925490400134333;0.001692591694462675	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	2	4	0;1	3	+	50036946-50084149;50036946-50085678	50036873-50036946;50084149-50084266;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50036873
RBM6	ENSG00000004534	ENSG00000004534:t:50009492-50009581	0.576968295127724;0.423031704872276	0.0007277954805271405;0.0007278677186010052	t|1e1.1o2|1e2.2o2	False	False	True	2	3	1;1	3	+	50000118-50009492;50006181-50009492	50000009-50000460;50004903-50006181;50009492-50009581		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50009581-50000009
RBM6	ENSG00000004534	ENSG00000004534:t:50085678-50085752	0.567925913025661;0.189068837626855;0.10117850726803;0.141826742079454	0.001025283017558127;0.0010656307145831337;0.0034176739677700962;0.0018579875447615746	t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1;1;1;1	3	+	50000118-50085678;50012825-50085678;50036946-50085678;50084759-50085678	50000009-50000460;50012756-50012825;50036873-50036946;50084542-50084759;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50000009
CREBBP	ENSG00000005339	ENSG00000005339:s:3789447-3789725	0.429981685831389;0.570018314168611	0.0008340339086998494;0.0008340438805165377	s|1e1.1o1|1e2.2o2	False	False	True	2	3	1;1	16	-	3788673-3789579;3786816-3789579	3786509-3787000;3788560-3788673;3789447-3789725		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3789725-3786509
CREBBP	ENSG00000005339	ENSG00000005339:s:3790400-3793469	0.504291450226326;0.238207125009883;0.257501424763791	0.0035703013333868716;0.003445482391035218;4.4557773553446586e-05	s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.1o1	False	False	True	3	5	1;1;0	16	-	3789725-3790400;3786816-3790400;3786204-3790400	3786037-3786204;3786509-3787000;3789447-3789725;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786037
CREBBP	ENSG00000005339	ENSG00000005339:t:3786037-3786204	0.524973667865109;0.475026332134891	4.712003980771403e-05;4.719253888507691e-05	t|1e1.2o2|1e2.1o2	False	False	True	2	3	0;1	16	-	3786204-3790400;3786204-3786651	3786037-3786204;3786509-3787000;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786037
CREBBP	ENSG00000005339	ENSG00000005339:t:3786509-3787000	0.439741566624104;0.523097099853664;0.0371613335222321	0.002894552568753414;0.0003987667587443014;0.0032902563974368526	t|1e1.2o2|1e2.2o3|1e3.1o1	False	False	True	3	4	1;1;1	16	-	3786816-3790400;3786816-3789579;3786816-3788560	3786509-3787000;3788560-3788673;3789447-3789725;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786509
MPO	ENSG00000005381	ENSG00000005381:s:56350054-56350279	0.500800313918699;0.259916297809357;0.239283388271944	1.3552527156068805e-19;0.0007928760428884685;0.0007338436021301559	s|1e1.3o3|2e2.1o3|2e2.2o3|2e2.3o3|3e2.3o3|i	True	True	True	3	3	1;1;0	17	-	56348166-56350176;56349253-56350109;56349316-56350053	56347217-56348248;56349016-56349315;56350054-56350279	56349316-56350053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56350279-56347217
MPO	ENSG00000005381	ENSG00000005381:s:56350775-56351087	0.544821756096905;0.231208304050333;0.207425088972071;0.0165448508806901	1.3552527156068805e-19;0.006697036399008427;1.3552527156068805e-19;0.006525981865583938	s|2e2.1o1|3e2.1o1|3e3.3o3|i	True	False	True	4	3	0;1;0;0	17	-	56350279-56350852;56350279-56350775;56349253-56350775;56350280-56350774	56349016-56349315;56350054-56350279;56350775-56351087	56350280-56350774	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56351087-56349016
MPO	ENSG00000005381	ENSG00000005381:s:56352744-56353063	0.555521240512611;0.3059812955496;0.0199680556067227;0.0753777059323931;0.0431517023986738	1.3552527156068805e-19;5.116342964273102e-05;1.3552527156068805e-19;1.3552527156068805e-19;1.4631961748100026e-05	s|1e1.1o1|1e2.1o5|1e2.2o5|1e2.3o5|2e2.2o5|3e2.2o5|i	True	True	True	5	3	0;1;0;0;0	17	-	56352013-56352903;56351030-56352903;56350973-56352903;56351030-56352744;56352014-56352743	56350775-56351087;56351672-56352013;56352744-56353063	56352014-56352743	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56353063-56350775
MPO	ENSG00000005381	ENSG00000005381:s:56355130-56355506	0.410515921111204;0.404150600965675;0.136445250037029;0.0406052471546197;0.00828298073147193	0.0008387032857501975;1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0007919624057883088	s|1e1.1o1|1e2.2o5|2e3.1o1|2e4.2o5|i	True	False	True	5	5	1;0;1;0;0	17	-	56353063-56355188;56351030-56355188;56353063-56355130;56351030-56355130;56353064-56355129	56350775-56351087;56352744-56353063;56355130-56355506	56353064-56355129	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56350775
MPO	ENSG00000005381	ENSG00000005381:t:56347217-56348248	0.470240305369154;0.358681053307382;0.00336357111227825;0.122786965929769;0.0241941072753226;0.0207339970060942	1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0010572470363241493;1.3552527156068805e-19;0.0010590519095054181	t|1e1.3o3|2e1.1o3|2e1.2o3|2e1.3o3|3e2.1o3|i	True	True	True	6	3	0;0;0;1;1;0	17	-	56348248-56349016;56348224-56349050;56348224-56349023;56348224-56349016;56348166-56350176;56348249-56349015	56347217-56348248;56349016-56349315;56350054-56350279	56348249-56349015	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56350279-56347217
MPO	ENSG00000005381	ENSG00000005381:t:56349016-56349315	0.527716173781766;0.139128984416873;0.33315484180136	1.3552527156068805e-19;0.0007893449172668987;0.0007338313487219199	t|1e1.2o3|2e1.2o3|3e2.3o3|3e3.2o3|3e3.3o3|i	True	True	True	3	4	0;1;0	17	-	56349253-56350775;56349253-56350109;56349316-56350053	56349016-56349315;56350054-56350279;56350775-56351087	56349316-56350053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56351087-56349016
MPO	ENSG00000005381	ENSG00000005381:t:56350775-56351087	0.403890276600772;0.309364036143504;0.226551505142924;0.0458227752469739;0.00428858149823841;0.00937698449647673;0.000705840871111363	1.3552527156068805e-19;1.3552527156068805e-19;0.0017238698161046173;1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0017211966982843933	t|1e1.2o4|2e2.1o5|2e3.1o2|2e3.2o2|2e4.2o4|2e4.3o4|2e4.4o4|2e5.1o1|3e6.2o4|i	True	True	True	7	7	0;0;1;0;0;0;0	17	-	56351030-56355188;56351030-56355130;56351030-56352903;56351030-56352744;56351030-56351672;56350973-56352903;56351088-56351671	56350775-56351087;56351672-56352013;56352744-56353063;56355130-56355506	56351088-56351671	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56350775
MPO	ENSG00000005381	ENSG00000005381:t:56352744-56353063	0.526932004402184;0.37255672799211;0.0533189359653363;0.0471923316403696	0.0008040777915513386;1.3552527156068805e-19;1.3552527156068805e-19;0.0007949968886799877	t|1e1.1o2|1e1.2o2|1e2.1o1|i	True	False	True	4	3	1;1;0;0	17	-	56353063-56355188;56353063-56355130;56353063-56353344;56353064-56355129	56352744-56353063;56353344-nan;56355130-56355506	56353064-56355129	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56352744
KMT2E	ENSG00000005483	ENSG00000005483:s:104681322-104681470	0.509038969772559;0.490961030227441	6.369296222663579e-07;7.771617894897199e-07	s|1e1.1o1|1e2.2o3|1e3.1o1|1e4.1o1	False	False	True	2	5	1;0	7	+	104681470-104702611;104681470-104703798	104681322-104681470;104702365-104702725;104703798-104704274		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104704274-104681322
KMT2E	ENSG00000005483	ENSG00000005483:t:104702365-104702725	0.395049634528985;0.604950365471015	9.078627097980352e-06;9.03738115518588e-06	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	2	6	1;0	7	+	104681470-104702611;104698584-104702611	nan-104698584;104681322-104681470;104702365-104702725		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104702725-104681322
KMT2E	ENSG00000005483	ENSG00000005483:t:104703798-104704274	0.525585717251245;0.474414282748755	1.743698385419794e-06;1.7821323399225264e-06	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0;1	7	+	104681470-104703798;104702725-104703798	104681322-104681470;104702365-104702725;104703798-104704274		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104704274-104681322
