#Gene Name	Gene ID	LSV ID	E(PSI) per LSV junction	Var(E(PSI)) per LSV junction	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions	chr	strand	Junctions coords	Exons coords	IR coords	UCSC LSV Link
FGR	ENSG00000000938	ENSG00000000938:t:27948070-27948168	0.450619119303193;0.0179758595940145;0.531405021102792	0.00010595263732208869;0.00010595263732208869;0.00026489790134309743	t|1e1.1o2|1e2.1o4|1e3.1o1	False	False	True	3	4	0;0;1	1	-	27948168-27951600;27948168-27950202;27948168-27949553	27948070-27948168;27949553-27949655;27949895-27950573;27951391-27951662		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A27951662-27948070
FGR	ENSG00000000938	ENSG00000000938:t:27949553-27949655	0.488001509529574;0.433511785542661;0.0442815564317165;0.0342051484960484	0.00015838659623926727;0.008581269657175872;0.00015838659623926727;0.008627438626806372	t|1e1.1o2|1e2.1o4|1e2.2o4|2e2.1o4|i	True	True	True	4	3	0;1;0;0	1	-	27949655-27951600;27949655-27950202;27949614-27950202;27949656-27949894	27949553-27949655;27949895-27950573;27951391-27951662	27949656-27949894	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A27951662-27949553
FGR	ENSG00000000938	ENSG00000000938:t:27951391-27951662	0.463167874875635;0.236791954698428;0.268475586090597;0.0220720407238711;0.00949254361146923	0.0069372362775186325;0.0002619749145841432;0.0002619749145841432;0.0002619749145841432;0.00627143688612556	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1;0;0;1;1	1	-	27951662-27961576;27951662-27955333;27951662-27953559;27951662-27952971;27951662-27952557	27951391-27951662;27952557-27952751;27952971-27953080;27953559-27953681;27955333-nan;27961576-27961788		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A27961788-27951391
CD99	ENSG00000002586	ENSG00000002586:s:2632463-2632495	0.485341259159543;0.514658740840457	0.0001711150478987955;0.0001710800697340871	s|1e1.1o1|1e2.2o3	False	False	True	2	3	1;1	X	+	2632495-2635646;2632495-2637702	2632463-2632495;2635646-2635815;2637109-2637746		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2637746-2632463
CD99	ENSG00000002586	ENSG00000002586:s:2641355-2641405	0.431358917358683;0.568641082641317	0.0001499030872779139;0.00014990940847929622	s|1e1.1o2|1e2.2o3|1e2.3o3	False	True	True	2	3	1;0	X	+	2641405-2644301;2641405-2656241	2641355-2641405;2644301-2644414;2655922-2656297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2656297-2641355
CD99	ENSG00000002586	ENSG00000002586:s:2644301-2644414	0.514780157716657;0.00610330399192494;0.473479109890653;0.00563742840076531	4.3709858801575005e-06;8.839056460287903e-09;0.0003597197501421512;0.0002668984879462496	s|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3	False	True	True	4	4	1;1;1;0	X	+	2644414-2651398;2644414-2655922;2644414-2656241;2644414-2656244	2644301-2644414;2651398-2651713;2655922-2656297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2656297-2644301
CD99	ENSG00000002586	ENSG00000002586:t:2635646-2635815	0.453177010623671;0.0207646113399438;0.526058378036385	0.0;5.099880266110383e-09;5.099880266110383e-09	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1;0;1	X	+	2632495-2635646;2633385-2635646;2635515-2635646	nan-2633385;2632463-2632495;2635415-2635515;2635646-2635815		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2635815-2632463
CD99	ENSG00000002586	ENSG00000002586:t:2637109-2637746	0.466230692892549;0.311404779697767;0.222364527409684	1.3182277981703964e-05;1.5063946184001864e-05;1.3552527156068805e-19	t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.1o2	True	True	True	3	3	1;1;0	X	+	2632495-2637702;2635693-2637702;2635815-2637702	2632463-2632495;2635646-2635815;2637109-2637746		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2637746-2632463
CD99	ENSG00000002586	ENSG00000002586:t:2655922-2656297	0.45882654692318;0.170793828382042;0.353219056976819;0.0171605677179594	8.417181425679965e-09;2.0251072292279306e-05;0.00038946097120695633;0.0002642827743847575	t|1e1.2o2|2e2.1o1|2e3.2o2|3e4.1o1|3e5.2o2	False	True	True	4	6	1;0;1;0	X	+	2644414-2655922;2641405-2656241;2644414-2656241;2644414-2656244	2641355-2641405;2644301-2644414;2655922-2656297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=X%3A2656297-2641355
M6PR	ENSG00000003056	ENSG00000003056:s:9094775-9095138	0.501925736826034;0.227711820477998;0.270362442695969	0.007132919913626079;0.0001746652407550891;0.006814556673911995	s|1e1.1o1|1e2.1o2|1e2.2o2|i	False	True	True	3	3	1;1;0	12	-	9094536-9095012;9093465-9095012;9094537-9094774	9092959-9093499;9094245-9094536;9094775-9095138	9094537-9094774	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9095138-9092959
M6PR	ENSG00000003056	ENSG00000003056:s:9095892-9096180	0.443760918910512;0.556239081089488	0.0;5.094329805547214e-10	s|1e1.1o2|1e2.2o2	False	False	True	2	3	1;0	12	-	9095138-9096001;9093465-9096001	9092959-9093499;9094775-9095138;9095892-9096180		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9096180-9092959
M6PR	ENSG00000003056	ENSG00000003056:t:9092959-9093499	0.493394359584848;0.370500933055184;0.136104707359968	2.2913476661204433e-06;0.0010974761201523343;0.0011556963653245322	t|1e1.2o3|2e2.1o2|2e3.2o3|2e4.1o2|i	False	True	True	3	5	0;1;1	12	-	9093465-9096001;9093465-9095012;9093500-9094244	9092959-9093499;9094775-9095138;9095892-9096180	9093500-9094244	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A9096180-9092959
CFLAR	ENSG00000003402	ENSG00000003402:s:201980827-201981204	0.494770973358515;0.505229026641485	0.0005429671765943;0.0005429254771026417	s|1e1.2o4|1e2.4o5	False	False	True	2	3	1;1	2	+	201981204-201994452;201981204-201997752	201980827-201981204;201994366-201994869;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201980827
CFLAR	ENSG00000003402	ENSG00000003402:s:201983214-201983624	0.452048592462003;0.0239958056444458;0.523955601893551	0.0013202229625920367;0.003558812514452364;0.0038556047777234537	s|1e1.2o4|2e2.1o1|2e3.2o4|2e4.4o5|i	True	False	True	3	5	1;1;0	2	+	201983624-201983751;201983624-201994452;201983625-201983750	201983214-201983624;201983751-201983900;201994366-201994869	201983625-201983750	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201994869-201983214
CFLAR	ENSG00000003402	ENSG00000003402:s:201994366-201994869	0.452791821008335;0.547208178991665	0.00016794971003162185;0.0001679056337706708	s|1e1.4o5|2e2.1o1|2e3.4o5	True	False	True	2	4	0;1	2	+	201994869-201995644;201994869-201997752	201994366-201994869;201995644-201995845;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201994366
CFLAR	ENSG00000003402	ENSG00000003402:t:201994366-201994869	0.48782214620996;0.51217785379004	0.003759405360804241;0.003759411342989849	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1|1e6.1o1	True	False	True	2	7	1;1	2	+	201981204-201994452;201983624-201994452	201980827-201981204;201983214-201983624;201994366-201994869		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201994869-201980827
CFLAR	ENSG00000003402	ENSG00000003402:t:201997595-201997857	0.427524808842824;0.572475191157176	0.00016794971003162185;0.0001679056337706708	t|1e1.1o1|1e2.2o2|1e3.1o4|1e3.4o4|1e4.1o1|1e5.1o1|1e6.1o1	True	False	True	2	7	1;1	2	+	201981204-201997752;201994869-201997752	201980827-201981204;201994366-201994869;201997595-201997857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=2%3A201997857-201980827
AK2	ENSG00000004455	ENSG00000004455:s:33477675-33477958	0.453724414450591;0.546275585549409	0.003644924748406067;0.0036449280683836793	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1;0	1	-	33476434-33477675;33477312-33477674	33473585-33476434;33477675-33477958	33477312-33477674	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33477958-33473585
AK2	ENSG00000004455	ENSG00000004455:s:33478645-33479003	0.483147146486123;0.516852853513877	0.001374499393072215;0.001374531424182479	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1;0	1	-	33476434-33478808;33477959-33478644	33473585-33476434;33478645-33479003	33477959-33478644	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33479003-33473585
AK2	ENSG00000004455	ENSG00000004455:t:33473585-33476434	0.452005108833959;0.547994891166041	0.0005090045448958858;0.00050906207177648	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	2	4	1;1	1	-	33476434-33478808;33476434-33477675	33473585-33476434;33477675-33477958;33478645-33479003		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A33479003-33473585
FKBP4	ENSG00000004478	ENSG00000004478:s:2904119-2904410	0.471531502341358;0.027469785735225;0.500998711923417	4.840930794526512e-07;0.00028721541095078074;0.00027995768360977594	s|1e1.1o2|2e2.2o2|2e3.1o1|2e4.2o2	True	False	True	3	5	0;1;0	12	+	2904404-2906889;2904410-2906304;2904410-2906895	2904119-2904410;2906304-2906448;2906889-2907037		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2907037-2904119
FKBP4	ENSG00000004478	ENSG00000004478:t:2906304-2906448	0.529536999915068;0.470463000084932	1.336109508487393e-05;1.3289805077751305e-05	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	2	4	1;1	12	+	2904410-2906304;2906130-2906304	2904119-2904410;2905847-2906130;2906304-2906448		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2906448-2904119
FKBP4	ENSG00000004478	ENSG00000004478:t:2906889-2907037	0.480142988306508;0.15107288734771;0.368784124345781	1.624261751447594e-06;0.00044555561320630543;0.0004644173782841765	t|1e1.1o2|2e1.2o2|2e2.2o2	True	True	True	3	3	0;0;1	12	+	2904404-2906889;2904410-2906895;2906448-2906895	2904119-2904410;2906304-2906448;2906889-2907037		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=12%3A2907037-2904119
KDM1A	ENSG00000004487	ENSG00000004487:s:23356962-23357127	0.399910410596886;0.600089589403114	0.003416411069280867;0.0034164011202511	s|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	2	4	1;1	1	+	23357127-23370920;23357127-23376880	23356962-23357127;23370920-23370979;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23356962
KDM1A	ENSG00000004487	ENSG00000004487:s:23370920-23370979	0.531767191771425;0.468232808228575	0.00011006747157648114;0.00011013520045288772	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0;1	1	+	23370979-23373042;23370979-23376880	23370920-23370979;23373042-23373158;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23370920
KDM1A	ENSG00000004487	ENSG00000004487:t:23370920-23370979	0.467040001217696;0.532959998782304	0.0003540167623873325;0.00035395279525320144	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	2	4	1;0	1	+	23357127-23370920;23366927-23370920	23356962-23357127;23366752-23366927;23370920-23370979		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23370979-23356962
KDM1A	ENSG00000004487	ENSG00000004487:t:23376880-23377013	0.482619655340668;0.395410896593396;0.121969448065936	0.0031029836097370422;0.003069559698765517;0.0001686691778524244	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1;1;0	1	+	23357127-23376880;23370979-23376880;23373158-23376880	23356962-23357127;23370920-23370979;23373042-23373158;23376880-23377013		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=1%3A23377013-23356962
RBM6	ENSG00000004534	ENSG00000004534:s:50000009-50000460	0.476418834921743;0.175412954235716;0.275100510921191;0.0730676999213495	0.0004930082429289682;0.0026655720787455706;0.0019224321260711205;0.0007955287166101915	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2	False	True	True	4	6	1;1;1;1	3	+	50000118-50004631;50000118-50004903;50000118-50009492;50000118-50085678	50000009-50000460;50004631-50004798;50004903-50006181;50009492-50009581;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50000009
RBM6	ENSG00000004534	ENSG00000004534:s:50012756-50012825	0.43982038524704;0.56017961475296	0.0007107511117309118;0.0007107305208614925	s|1e1.1o2|1e2.1o1	False	False	True	2	3	1;1	3	+	50012825-50036873;50012825-50085678	50012756-50012825;50036873-50036946;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50012756
RBM6	ENSG00000004534	ENSG00000004534:s:50036873-50036946	0.495566556722385;0.504433443277615	0.0016925490400134333;0.001692591694462675	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	2	4	0;1	3	+	50036946-50084149;50036946-50085678	50036873-50036946;50084149-50084266;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50036873
RBM6	ENSG00000004534	ENSG00000004534:t:50009492-50009581	0.455910234415979;0.544089765584021	0.0007277954805271405;0.0007278677186010052	t|1e1.1o2|1e2.2o2	False	False	True	2	3	1;1	3	+	50000118-50009492;50006181-50009492	50000009-50000460;50004903-50006181;50009492-50009581		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50009581-50000009
RBM6	ENSG00000004534	ENSG00000004534:t:50085678-50085752	0.423213487622558;0.39047371218012;0.00657482659304198;0.179737973604279	0.001025283017558127;0.0010656307145831337;0.0034176739677700962;0.0018579875447615746	t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1;1;1;1	3	+	50000118-50085678;50012825-50085678;50036946-50085678;50084759-50085678	50000009-50000460;50012756-50012825;50036873-50036946;50084542-50084759;50085678-50085752		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=3%3A50085752-50000009
CREBBP	ENSG00000005339	ENSG00000005339:s:3789447-3789725	0.493186366428331;0.506813633571669	0.0008340339086998494;0.0008340438805165377	s|1e1.1o1|1e2.2o2	False	False	True	2	3	1;1	16	-	3788673-3789579;3786816-3789579	3786509-3787000;3788560-3788673;3789447-3789725		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3789725-3786509
CREBBP	ENSG00000005339	ENSG00000005339:s:3790400-3793469	0.488153764611333;0.40311899132057;0.108727244068097	0.0035703013333868716;0.003445482391035218;4.4557773553446586e-05	s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.1o1	False	False	True	3	5	1;1;0	16	-	3789725-3790400;3786816-3790400;3786204-3790400	3786037-3786204;3786509-3787000;3789447-3789725;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786037
CREBBP	ENSG00000005339	ENSG00000005339:t:3786037-3786204	0.39654815082535;0.60345184917465	4.712003980771403e-05;4.719253888507691e-05	t|1e1.2o2|1e2.1o2	False	False	True	2	3	0;1	16	-	3786204-3790400;3786204-3786651	3786037-3786204;3786509-3787000;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786037
CREBBP	ENSG00000005339	ENSG00000005339:t:3786509-3787000	0.527486871692726;0.0213709199356781;0.451142208371595	0.002894552568753414;0.0003987667587443014;0.0032902563974368526	t|1e1.2o2|1e2.2o3|1e3.1o1	False	False	True	3	4	1;1;1	16	-	3786816-3790400;3786816-3789579;3786816-3788560	3786509-3787000;3788560-3788673;3789447-3789725;3790400-3793469		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=16%3A3793469-3786509
MPO	ENSG00000005381	ENSG00000005381:s:56350054-56350279	0.499152682725267;0.175045727499816;0.325801589774917	1.3552527156068805e-19;0.0007928760428884685;0.0007338436021301559	s|1e1.3o3|2e2.1o3|2e2.2o3|2e2.3o3|3e2.3o3|i	True	True	True	3	3	1;1;0	17	-	56348166-56350176;56349253-56350109;56349316-56350053	56347217-56348248;56349016-56349315;56350054-56350279	56349316-56350053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56350279-56347217
MPO	ENSG00000005381	ENSG00000005381:s:56350775-56351087	0.447654995653493;0.0656107763673615;0.447143059264605;0.0395911687145415	1.3552527156068805e-19;0.006697036399008427;1.3552527156068805e-19;0.006525981865583938	s|2e2.1o1|3e2.1o1|3e3.3o3|i	True	False	True	4	3	0;1;0;0	17	-	56350279-56350852;56350279-56350775;56349253-56350775;56350280-56350774	56349016-56349315;56350054-56350279;56350775-56351087	56350280-56350774	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56351087-56349016
MPO	ENSG00000005381	ENSG00000005381:s:56352744-56353063	0.467294375070506;0.429912847454631;0.0227769807682696;0.0487937063070334;0.0312220903995601	1.3552527156068805e-19;5.116342964273102e-05;1.3552527156068805e-19;1.3552527156068805e-19;1.4631961748100026e-05	s|1e1.1o1|1e2.1o5|1e2.2o5|1e2.3o5|2e2.2o5|3e2.2o5|i	True	True	True	5	3	0;1;0;0;0	17	-	56352013-56352903;56351030-56352903;56350973-56352903;56351030-56352744;56352014-56352743	56350775-56351087;56351672-56352013;56352744-56353063	56352014-56352743	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56353063-56350775
MPO	ENSG00000005381	ENSG00000005381:s:56355130-56355506	0.485782371880049;0.161402845833411;0.272313889450766;0.0399203138660399;0.0405805789697347	0.0008387032857501975;1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0007919624057883088	s|1e1.1o1|1e2.2o5|2e3.1o1|2e4.2o5|i	True	False	True	5	5	1;0;1;0;0	17	-	56353063-56355188;56351030-56355188;56353063-56355130;56351030-56355130;56353064-56355129	56350775-56351087;56352744-56353063;56355130-56355506	56353064-56355129	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56350775
MPO	ENSG00000005381	ENSG00000005381:t:56347217-56348248	0.406631778647542;0.225274539437016;0.0260216298529541;0.0917466480631286;0.247261428905362;0.00306397509399758	1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0010572470363241493;1.3552527156068805e-19;0.0010590519095054181	t|1e1.3o3|2e1.1o3|2e1.2o3|2e1.3o3|3e2.1o3|i	True	True	True	6	3	0;0;0;1;1;0	17	-	56348248-56349016;56348224-56349050;56348224-56349023;56348224-56349016;56348166-56350176;56348249-56349015	56347217-56348248;56349016-56349315;56350054-56350279	56348249-56349015	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56350279-56347217
MPO	ENSG00000005381	ENSG00000005381:t:56349016-56349315	0.476054719113979;0.0118004262142204;0.512144854671801	1.3552527156068805e-19;0.0007893449172668987;0.0007338313487219199	t|1e1.2o3|2e1.2o3|3e2.3o3|3e3.2o3|3e3.3o3|i	True	True	True	3	4	0;1;0	17	-	56349253-56350775;56349253-56350109;56349316-56350053	56349016-56349315;56350054-56350279;56350775-56351087	56349316-56350053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56351087-56349016
MPO	ENSG00000005381	ENSG00000005381:t:56350775-56351087	0.437294359038489;0.524358975718055;0.0353291359557433;0.00290600488315851;0.000108862669180754;1.77347315111209e-06;8.88262221443448e-07	1.3552527156068805e-19;1.3552527156068805e-19;0.0017238698161046173;1.3552527156068805e-19;1.3552527156068805e-19;1.3552527156068805e-19;0.0017211966982843933	t|1e1.2o4|2e2.1o5|2e3.1o2|2e3.2o2|2e4.2o4|2e4.3o4|2e4.4o4|2e5.1o1|3e6.2o4|i	True	True	True	7	7	0;0;1;0;0;0;0	17	-	56351030-56355188;56351030-56355130;56351030-56352903;56351030-56352744;56351030-56351672;56350973-56352903;56351088-56351671	56350775-56351087;56351672-56352013;56352744-56353063;56355130-56355506	56351088-56351671	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56350775
MPO	ENSG00000005381	ENSG00000005381:t:56352744-56353063	0.475575803039312;0.491516427661814;0.0240011107969406;0.00890665850193351	0.0008040777915513386;1.3552527156068805e-19;1.3552527156068805e-19;0.0007949968886799877	t|1e1.1o2|1e1.2o2|1e2.1o1|i	True	False	True	4	3	1;1;0;0	17	-	56353063-56355188;56353063-56355130;56353063-56353344;56353064-56355129	56352744-56353063;56353344-nan;56355130-56355506	56353064-56355129	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=17%3A56355506-56352744
KMT2E	ENSG00000005483	ENSG00000005483:s:104681322-104681470	0.488962929363041;0.511037070636959	6.369296222663579e-07;7.771617894897199e-07	s|1e1.1o1|1e2.2o3|1e3.1o1|1e4.1o1	False	False	True	2	5	1;0	7	+	104681470-104702611;104681470-104703798	104681322-104681470;104702365-104702725;104703798-104704274		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104704274-104681322
KMT2E	ENSG00000005483	ENSG00000005483:t:104702365-104702725	0.476288140877435;0.523711859122565	9.078627097980352e-06;9.03738115518588e-06	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	2	6	1;0	7	+	104681470-104702611;104698584-104702611	nan-104698584;104681322-104681470;104702365-104702725		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104702725-104681322
KMT2E	ENSG00000005483	ENSG00000005483:t:104703798-104704274	0.541832865684964;0.458167134315036	1.743698385419794e-06;1.7821323399225264e-06	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0;1	7	+	104681470-104703798;104702725-104703798	104681322-104681470;104702365-104702725;104703798-104704274		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh37&position=7%3A104704274-104681322
